review,sentiment
"This only gets bashed because it stars David Hasselhoff. Well, then let me bash it to. Compared to the garbage they call horror coming out nowadays, this film isn't too bad. It has the beautiful Leslie Cumming. She is super hot, but can't talk very well. There is a great scene with her when she is supernaturally raped. She shows off her nice body. Linda Blair does nothing here as well as Hasselhoff. 3/10",0
"L'Auberge Espagnole is less funny and less interesting than any episode of Dobie Gillis. Where is their Bob Denver? Do they even have a Dwayne Hickman? A French man moves to Barcelona to attend classes. He moves in with some other students who are no more interesting than himself, and they do and say uninteresting things. This movie is unbelievably bland. The only bright spot was a pretty French girl who played a Belgian lesbian. She places her hands behind her head and reveals shaven underarms, not the usual tufts of dark, smelly hair. But bare armpits does not a good movie make. L'Emmerdeur was funny, so was La Cage aux Folles. L'Auberge Espagnole and Le Placard makes you wonder what is going wrong with French comedy.",0
I and a friend rented this movie. We both found the movie soundtrack and production techniques to be lagging. The movie's plot appeared to drag on throughout with little surprise in the ending. We both agreed that the movie could have been compressed into roughly an hour giving it more suspense and moving plot.,0
"Clifton Webb is one of my favorites. However, Mister Scoutmaster is not one of his best. His patented curmudgeon role seems forced and even unpleasant rather than funny. The film itself is overflowing with mawkish sentimentality. In addition, the viewer is presented with numerous ham-handed references to religious faith and U.S. patriotism that come off as over-reverent rather than genuine. Clifton Webb does his best with a poor script. Edmund Gwenn plays yet another jovial clergyman and is given nothing to do. The child actor lead is played by a talentless child who displays a flat affect throughout the entire film. His sole claim to fame as a performer evidently is a bullfrog-like low voice unusual for someone of his age. However, once you've heard it, you've heard it and you don't need to hear it again. Unfortunately, he is in the majority of the film's scenes. I find this child so irritating that I fast forward whenever he shows up. Since he has a lot of scenes in this film, this means that I fast forward through a lot of the film. There were and are so many talented child actors; it's a pity this film doesn't have any of them in it. Still, Clifton Webb in the traditional broad-brimmed hat and shorts is a sight worth seeing.",0
"""Dolemite"" is the touching story of Dolemite (Gotta love blaxploitation film titles), an ex-con who probably should still be in jail. He gets in trouble with cops, friends, drug dealers, women, prostitutes, and society in general. He's just not that likable a guy. Neither is the movie, though it's still hilarious and worth watching.<br /><br />The flimsy premise is that Dolemite (played with as much enthusiasm as star Rudy Ray Moore can muster) is in jail for a crime he claims he didn't commit. When a drug hit or a drug bust or drug something is about to go down, the warden releases him to stop it, or help it, or just watch it. Not very clear. All I know is that I was unaware that the justice system frees convicts in order to allow them to prove their own innocence. My ignorance, I guess.<br /><br />The plot is convoluted and unimportant, basically Dolemite goes around killing people (Usually with very poorly choreographed karate), having sex, and cursing out people, sometimes even rhyming too. The joys of the movie are its total incompetence, and its total indifference in the matter.<br /><br />I stopped counting the number of times I saw the boom mike after it was in one scene for the entire duration (about two minutes of film). I stopped questioning why the warden was looking down at where Dolemite was sitting, even after he stood up and walked around, when they cut back to the establishing shot and Dolemite was inexplicably sitting down again. I stopped wondering why Dolemite dressed like that when he got naked on the street to change, because he didn't want to get in his car with the ugly (read: normal) clothes the jail gave him. And I stopped wondering where he learned karate when he jiggles his hand on a guy's stomach and somehow cuts him open. The only time I was ever remotely nervous and tense was when the disgusting, flabby white mayor is walking around totally naked with nothing but a towel hanging around his neck which just barely covers him up. You keep saying ""Cut away...cut away...cut away"" but by the time they do, you are already emotionally scarred.<br /><br />The movie is ridiculous in every way imaginable. Moore as Dolemite, is either funny, cool, or both. If you're on the lookout for a bad movie, you have found it with ""Dolemite.""",0
"Pun intended. This low budget action/horror vehicle for Don Wilson's ability to kick things is the stuff direct-to-video fare is made of.<br /><br />The plot: Wilson is a humorless vampire hunter who comes under fire from local law enforcement after he is forced to slaughter creatures of the night in view of the public. Police chase him, vampires chase him, he responds by kicking...a lot.<br /><br />There is a little more to the story, but it is so inconsequential that I honestly can't remember it; I think people actually spoke in the movie, but that's up to debate. The plot is nothing more than a set-up for Wilson to kill as many vampires as possible in the running time, usually by kicking them.<br /><br />The technical specs are, in a word, anemic. Little color treating, amateurish use of lighting, simplistic use of camera and angle. Blood and gore is noticeably limited, odd for this type of film. The most hurtful of the filming foul-ups is the jarring shift to super-shaky cam during each and every fight scene. If the camera begins to bounce around like a reese monkey on speed, then you know Don is about to start kicking everything in sight.<br /><br />All in all, this is the kind of bad movie that can be made good with a few friends and a lot of cynical humor. Otherwise, do not watch, unless you really like to watch things get kicked.<br /><br />3/10",0
"Done in a mock-documentary style, late 60's subversives and supposed detractors of the mainstream government are arrested and given a choice. Upon sentencing for their wrong doings,there is a choice of going to prison for 7 years to life or spending three days and two nights in a southern California desert at Punishment Park. In the 100 degree heat, the prisoners are to trek fifty some odd miles to an American flag for their freedom. US and state law enforcers will follow two hours latter. If the dissidents are captured it means prison.<br /><br />Appearing in this pseudo-documentary: Carmen Argenziano, Katherine Quittner, Mary Ellen Kleinhall, Stan Armsted, Scott Turner, Patrick Boland and Kent Foreman.",0
"OK, I could only find three reasons to consider this film worthwhile considering the extremely low budget.<br /><br />First there was Linnea Quigley and Rachel Carter. Actually, the two of them gave me four good reasons to watch, and watch I did.<br /><br />The only other reason to watch is that a lot of was filmed right down the road. Now, I didn't know this beforehand, but I saw an Orange County car tag and said, wow! this was shot in Florida.<br /><br />I was impressed by the flashback to the past and the ancestors of the young kid, but that was really it. The killings by the pumpkin man were pretty lame, with the exception of the biker.<br /><br />If you want to see Quigley and Carter, OK, but Return of the Living Dead will give greater thrills.",0
"This DVD is missing its calling as a Heineken coaster.... This is a great example of why no one should ever go see a sequel with a different director/writer than the original. Two hours of this turkey left me begging for Exorcist 2 reruns. <br /><br />NO legitimate laughs. NOT ONE decent scare. The script was just a mess and I felt bad for the actors who had to perform it (they must have had sick relatives at home or monster coke habits or something).<br /><br />The original was a makeup effects landmark. So naturally, the producers of the sequel thought it would be a great idea to to scrap makeup FX and do CG werewolves instead. These CG werewolves had me laughing a lot harder than any of the ""comedy"". It was just a total miss. If ya want a night's entertainment, go rent the original again. Or go take a film class and make your own horror film. You're bound to do better than these fools did.",0
"this film is basically a poor take on the old urban legend of the babysitter who gets crank calls telling her to check the children, she calls the police who trace the calls and find there coming from inside the house. when a killer calls has a story so simplistic a little kid could have written it. not much suspense, it becomes clear who the killer is halfway through the film. at the beginning, when the first victim is killed it looks like a bondage fetish scene from a porn site or something. whats up with that? the film is oh so typical slasher fare with a plot about as original as a Beatles concert. even by low budget slasher standards its cheesy. don't waste your time with this. nuff said",0
"This is a terrible movie that only gets worse and seems to never end. The acting was bad, the plot was worse, and the special effects seemed to have been created by a 5th grade science class. Dennis Weaver is such a great actor and should have never taken such a part. My advise, DON'T WATCH THIS MOVIE!",0
"I had been delighted to find that TCM was showing this, as I love the 1992 version with Josie Lawrence, Jim Broadbent, Joan Plowright...This film had a luminous Ann Harding, a wonderful performance by Frank Morgan, but others' acting made the film more of a farce then the wonderful unfolding that the later film. Reginald Owen's Arbuthnot is painful to watch and you can't understand why his wife adores him. I found out after watching the film that it was based on the stage play where the 1992 film is based on the book. The original film also felt like it was a snippet of a larger piece and felt incomplete. Too bad it was such a let-down.",0
"What an awful adaptation. The worst part was the music. Saxophone muzak and synthesizers playing in a story set in the early 1800's?????? The only character that didn't bore me to sleep was Robert Hardy. I had to fight to keep my eyes open on this one, and I love Jane Austen movies usually. I didn't even rent it, I borrowed it from the library. They should have paid me to take it. I don't quite understand how Catherine and Henry managed a passionate kiss at the end when throughout the movie they had no chemistry or indication whatsoever that they cared for one another. Isabella and her brother were way overdone; it was no secret to me immediately that she and her brother were the ""bad guys"" and part of the excitement of Jane Austen movies is the discovery that who you think is good, isn't. This is probably on my list of the ten worst movies I've seen.",0
"I've been hearing a lot of this new bird flu that has killed dozens of people in South East Asia over the last three years . Apparently it's on the thresh hold of mutating into something very contagious and millions upon millions of people are going to be wiped out in a global pandemic . Just thought I'd mention this in case you haven't got round to writing your will yet .<br /><br />I'd also thought I'd mention it since I was watching something called CARRIERS tonight which wasn't about naval warfare but opens with a scene that's a cross between OUTBREAK and an episode of THE X FILES I saw many years ago . I thought I'd be watching something with added resonance after hearing the stories about the danger posed by bird flu but after the not unimpressive opening CARRIERS descends into a cheap and cheerful TVM and like every other TVM you'll see the lead characters are female , one of which is a ballsy authority figure while the other lead female is a mother of young children . It goes without saying there's a sick child subplot too <br /><br />What is irritating about the TVM format is that it overwhelms the potential of what could have been quite a good film if it was made for cinema . There's a fairly gory scene of someone coughing blood all over a nurses face and a very impressive jay walker getting run down stunt but these bits are quickly forgotten as the mood descends into family sentiment since this - And just about every other TVM ever made - was made for an essentially female audience",0
"I cant explain what a load of rubbish this film is. Like really i cant. its just that bad.<br /><br />plot=crap acting=crap budget=so low its laughable<br /><br />Jesus, its like the only good thing in this movie is the fact the main character was fairly hot.<br /><br />The only people i feel, that think this movie is good are the ones who took part in the film. I'm sure they are not the ones who funded it because there was no money put into this. (HAHAhaha to the bit where there heads get shaved)<br /><br />This movie has already wasted too much of my life so i am not going to waste anymore time writing my review for it.",0
I've watched the first 15 minutes and I can tell that there was no consultation with any military type personnel. Judith Light's charactor (an officer) has her hair down past her shoulders! One of the first officers that greets her as she walks in to the medical facility she works at is so overweight that his pant pockets gap! No - there was no military advising them on this movie. Even an ex-military enlisted could have assisted here.,0
"The basic story idea of ENCHANTED APRIL is excellent--two very unhappy wives meet and decide to pool their funds to rent an Italian villa for a month. To further defray costs, they get two other strangers to come along. What makes it interesting are the relationships both before and during this vacation--in particular, showing how this beautiful setting actually changes their outlooks on life. Unfortunately, this good idea is totally spoiled by two key performances in the ensemble cast that are so bad that they ruin the film. Ann Harding plays the most important role in the film in a manner that makes her seem ridiculous. Her ""doe-eyed"" expression and vacant stares really make you wonder if this isn't a zombie movie or she's just meant to be an idiot! And to make it worse, Reginald Owen plays a character so obnoxious and bombastic that I was very close to turning off the film--he was that awful and unbelievable. I noticed that at least one reviewer gave this movie a 10--which is very, very difficult to understand. Sure, the film has great ambiance and a good plot, but these two glaringly silly performances cannot be overlooked as they undermine the rest of the picture. Sorry, but this film was aching for a re-make!",0
"you will likely be sorely disappointed by this sequel that's not a sequel.AWIL is a classic.but this movie is about as far from being a classic as you can get.what a joke.special effects that aren't very special,horrible dialogue,non acting.and a laughably ridiculous subplot quickly and unconvincingly,(not to mention fleeting)tacked on with about a third of the movie left.did i mention the story is less then lame.there's no way this was supposed to be serious horror movie,yet it's to stupid to be funny in any good way.the rating it currently has(4.8/10)is too generous if you ask me.my rating for An American Werewolf in Paris:a 3.5/10",0
"I was not expecting a classic, but at least a funny film. There were only a few scenes that makes you laugh but nothing more. You don't scare it is full of American teen-slasher cliches and you can guess what will happen easily.<br /><br />But it tells much about a senior student in a Turkish High-School. Pressure of Student Selection Exam (OSS) that 3-hour-exam determines which university you'll go and thinking about the exam when a ghost is after you is not exaggeration. The movie is bad. Don't waste your time to watch it.",0
"This movie should have been billed as three movie-summaries linked together to form a full-length feature film (including lots of shots of people slowly walking down dark corridors and streets). BE WARNED! The first hour of this movie is simply a re-hash of the first two Aztec movies as told by the main character. The actual movie doesn't start until the thing is almost over. I must say, the overacting on the part of the Bat is quite hilarious.<br /><br />As for the robot, I thought a robot was a mechanical device that may or may not resemble a human. The Bat's ""robot"" consists of a radioactive reanimated corpse encased in a lead robot-body. As Tom Servo put it, ""He's not that impressive; he doesn't even have knees!"" That, and it takes the robot about an hour just to lumber across the room. But once he catches you, WATCH OUT! He'll disintegrate you with a touch (powered by radium? Pluh-ease!).<br /><br />This is a great movie when accompanied by Joel and the Bots. Otherwise, you're just a glutton for abuse.",0
"Starts off with Fulci playing a version of himself, writing down some ideas for how people could die. Followed by a fake-looking cat eating what is presumably a brain. The copy I watched was dubbed in English, which I always hate, but I was particularly disappointed not to get to hear Fulci in his own voice.<br /><br />Fulci is in a sort of feverish state working on his latest horror movie. His stomach turns when he sees things that resemble effects from his movie, and he starts to hallucinate that he is witnessing acts of horror. He visits a psychiatrist, who hypnotizes him and unfortunately he does not have his improved mental health in mind. I was reminded of the psychiatrist played by David Cronenberg in Clive Barker's Nightbreed (1990). The shrink in this one is played by David L. Thompson, who is pretty bad. Probably a real life friend of Fulci's, he has a big toothy grin when he kills people, though this may be Fulci's black humor at work which I thought was pretty poor too.<br /><br />The movie is composed of a lot of clips from Fulci's movies, either as if Fulci is on the set directing them, watching recordings on TVs, or witnessing the acts. I've never been too much of a fan of clip shows in TV series, and I also think things like Charles Band's Full Moon Entertainment cutting their old films down and putting three such cuts together as new anthologies are pretty lame. I guess they need to make money?<br /><br />The shrink in Cat in the Brain makes reference to the theory that violence in movies begets violence in real life. One of Fulci's co-workers talks about having a documentary crew follow Fulci to see what his life is like. Lots of self-referential stuff like this.<br /><br />In the end, some of the characters sail away on a boat named ""Perversion.""",0
"As a sci-fi and casual Angelina Jolie fan, I thought this obviously low-budget movie might be worth a look... maybe it had a few scenes or a storyline that would make up for all its other faults. Plus, it might be interesting to watch Angelina as she was embarking on her star-bound career.<br /><br />Oh how wrong I was. One thing I learned -- at 18, Angelina Jolie couldn't act. So, to make her comfortable, the producers cast this entire movie with people who couldn't act. Seeing this, Jack Palance (who can actually act) decided to overact. Watching 10 minutes of this happen is enough to burn your eyes out.<br /><br />To the horrible acting and overacting add a nonsensical script, insipid dialog, bottom-of-the-barrel cinematography... in fact add bottom-of-the-barrel everything.<br /><br />The story features Angelina as a cyborg programmed by her corporate overlords as an assassin. She escapes the corporate HQ with the help of her combat instructor. The corporation sends bounty hunters after them. Stupid stuff happens. The end. I would tell you more but I didn't want to waste my life watching this dreck.<br /><br />I implore you -- this is not worth watching. Its not even worth thinking about watching. Save yourself the pain and move on.",0
"what was Bruce Willis thinking when he signed on for this one?? this one made no sense to me.. i was so confused by it, it wasnt funny at all.. I dont even know why Disney made this one.. Bruce is a Great actor whom ive liked for a Long time .. and this disappointed me a lot.. Pass this one by on the video shelf....",0
"I am truly sad that this is the first bad review I've ever made for a movie...EVER.I could stand to watch this movie, and it is the second movie in all the movies I've seen that is just...a downgrade. The first is Open Water, that just had NO point whatsoever. The Next Karate Kid didn't have any mention of Daniel(correct me if I'm wrong, please.),and that ending line came as a shock. It was like, ""If must fight...win."" then it showed the bird flying around and the pan flute was playing, and I was like, oh. Okay, so it'll take a while for this next part. AND THEN THE CREDITS HIT THE SCREEN.<br /><br />GEEZ MAN!! Hopefully, I will never have to review a movie in a bad manner again, I apologize for those of you who like The Next Karate Kid, I really, really do...",0
"Hello people,<br /><br />I cannot believe that ""Shades"" from That Thing You Do took this role. I don't think Cory Feldman would have taken this role. This movie was a fuming pile of dung. Save your money and time, and see every one of the top 250. I swear I wanted to slap the lady at Blockbuster silly for permitting me to rent this. Stay away!!!!!!<br /><br />Mr. Hipp",0
I am so angry to the point i normally down make reviews with spoilers but in this case I'll make an exception.The first scenes of this movies are weak and then when they get to the meat and potatoes of the movie it sucks. This is one movie were i rooted for the bad guys because the captain-save-the-day was unbelievable and there was no connection to him or nothing to make you like him. The lead actor gave the weakest performance and Laurence Fishburne or Matt Dillon couldn't even save this movie. Sometime there are eye openers or great moments in a film that may not be that great..this movie has none. If you are looking for a movie to see in the meantime while nothing peeked your interest...don't choose this one..save your money.,0
"Written by, directed by and starring the champ of camp Bruce Campbell. Easy on its easy to tell this is a budget on a shoestring affair; filmed independently in Bulgaria. All I can really say for sure is that silly is not always funny. Campbell plays an affluent American business man with a cheating wife(Antoinette Byron)and trying to close a business transaction before he is murdered. He hires a cabbie to drive him around a strange little town; not knowing that his wife is 'carrying on' with the taxi driver. Within moments of Campbell being bludgeoned; the cabbie is killed in the same location. A mad scientist(Stacy Keach)proceeds with an experiment putting the cabbie's brain inside the American's head. With massive stitches on his forehead, Campbell breaks free and roams the streets looking for his wife; all the while he is arguing with a strange voice inside his over-sized head. Campbell contorts his rubbery face making silly expressions as he argues with himself. Thus, Bruce is doing what he does best and no doubt his many fans will be pleased. I get the impression this must have been written as a straight comedy. Rounding out the cast are Ted Raimi, Tamara Gorski, and Vladmir Kolev. Watch for this on the Sci-Fi Channel.",0
"Committed doom and gloomer Peter Watkins goes slummin' across the pond to take on the American justice system circa 1971 with this priceless piece of zeitgeist paranoia that leans so far left it falls over constantly. Watkins is pure tourist as he assembles this our gang tragedy with cliché freaks, hippies and black revolutionaries pitted against trigger happy cops and military and a kangaroo court tribunal made up of disapproving calcified adults making poor fashion statements. Talk about a revolution.<br /><br />In Punishment Park we have radical youth versus corrupt system as dissenters convicted of crimes are given the choice of imprisonment or a three day trek across Punishment Park (Death Valley) and freedom. Of course the law enforcement officials monitoring their journey aren't about to play fair and combined with the stifling heat the fate of our protagonists looks sealed.<br /><br />Punishment Park has elements of Kafka in setting as well as theme. Trials are held under a large canvas tent where shackled prisoners shout defiance at a hardcore love it or leave it group of inquisitors (such as members of Silent Majority for a Peaceful America) who snarl back. Neither group spends much time listening to the other and the proceedings sometime takes on a teen parent battle over the keys to the car look. Mostly its just one side saying what's wrong with America the other saying what's right with no one offering solutions for change. Meanwhile the Punishment Park martyrs stumble endlessly about the dessert while cops with guns act like twelve year olds. It kind of has the look and feel of some of my 70's college film making class when we were younger and knew more then than we do now.<br /><br />Peter Watkins has always been on the side of the underdog and the common man against what he perceives as a corrupt powerful few. Culledon was a strong indictment of military atrocity in 18th century Scotland that still resonates. War Game is a raw sobering look at nuclear aftermath that should be required viewing for all. Punishment Park has its value as well but for other than intended reason. Watkins vision today is a textbook example of the left in full tilt counter culture 70s paranoia and given the times ( Vietnam, Kent State, The Chicago 7) such strident hysteria seemed not that great a distance from the truth. But 35 years later the fever has subsided and Punishment Park with it's unrestrained narrow viewpoint is a pretty silly ride.",0
"A mean spirited, repulsive horror film about 3 murderous children. Susan Strasberg is totally wasted in a 5-minute cameo, even though she receives star billing. If your a Julie Brown fan, you'll want to check it out, since she's naked in a couple of shots. All others,avoid.",0
"As a physicist, talk about blackholes and cosmology gets my heart racing. However I found this presentation too slow and not packed with enough information for the interested layman (who is most likely to see it). If you have more than a passing curiosity in this sort of stuff, go to the library and check out some books. You will find they explain current scientific cosmologies with far more detail while at the same time filling you with more of a sense of wonder than this movie does. Also to set the record straight: Hawking is NOT considered the ""greatest mind"" or the world's ""smartest person"" as commonly asserted even among the user reviews here at the IMDb. Hawking himself has commented that ""It is rubbish. It is just media hype. They needed somebody to fill the role model of disabled genius. At least I'm disabled."" To be fair, he is probably a genius but among history's greatest scientists, people like Einstein, Newton, Gauss, and many others easily are even more highly regarded. This is not to disrespect Hawking who is a undoubtedly a great scientist but rather not to disrespect others who have done even more than he has. Anyhow, see the movie if you are truly into science. But if not, I think it would be boring for you.",0
"Did Beavis and Butthead make this movie? It is just that bad. Truly an uneven and unfair portrayal of ""bad"" vs. ""good"" in the wine world. Did you notice the filmmaker trying any of the wines from the featured protectors of individual wines and terroir. The camera work is dizzying at best while the content may put you to sleep before long. This is not insightful journalism. What I got from this movie was that the filmmaker was trying hard to make a point about the globalism of wine by showing, for example, that the Mondavi family owned wineries in all parts of the world. Okay, that is a good start. So, how do these wines compare? Does the Mondavi Napa cab taste like their Italian wines. We never find out because no one in the film comments on this. Instead, there is a lot of innuendo about Nazi's and fascism. Well, those things don't grow grapes. Hmmmm.",0
"I`m in two minds about FOLLOWING , the film debut of Christopher Nolan . Part of me admires it for costing 6,000 dollars to make but part of me hates it for being too art house . In many ways it reminds me of the cult movie PI , a film I disliked , and I can`t get my head around the central plot of a man who wants to be writer following people around . Wouldn`t it be more logical for someone wanting to be a writer to sit in front of a keyboard and write ? <br /><br />Oh well I guess FOLLOWING gives indie film makers hope that just because they made a no budget movie costing $6,000 over two thousand IMDB members will vote for it and over five hundred members will comment on it , but you have to wonder if this movie would be so well regarded if it wasn`t made by the director of MEMENTO ?",0
"i think south park is hilarious, and i have no problem w/them taking shots at people on the left, but you'd think that, after taking a whole movie to attack celebrities for risking their careers taking on an illegal war, and then being GASP right along, they would have the sense to start giving w. and the bastards ruining the country a shot or two. bush seems to get a pretty free run from these guys for as stupid and messed up as he is.<br /><br />gore is fair game, but please, what do the republicans have to do, how bad do they have to f^&k up the country before these guys finally act like maybe they aren't just trying to do the best they can, and that they have done some true screwing up...or maybe just go after rush limbaugh...hes a good target...or even just make fun of condoleeza rice's gap teeth.",0
"One of two movies I have actually thought about asking for money to stay until the end. Most movies have at least one thing that is worth staying for, even if it just to laugh at how bad it is. I never found it for this movie. Nothing was good, from the script, to the very bad effects. The worst movie I have ever seen.",0
"This movie is a cyborg in and of itself: half nonsense/half Lifetime Original Movie.<br /><br />As a cyborg, this movie has but one objective: to make you wish that you had spent the duration of the film in a dark room punching yourself in the testicles.<br /><br />Unlike many people, I did not rent this movie because of Angelina Jolie(I'll explain why I rented it shortly). I am not a big fan of Ms. Jolie's, though I will say that her performance was stellar! Her blank stare and robotic acting really did have me believing that she was an android hooker. If anyone has a clip of her on 'Inside the Actor's Studio' explaining how she prepared for this role, please send it my way. I'll make sure to use it when I try James Lipton for Crimes against Integrity.<br /><br />So what drove me to rent this movie? One would think that it was the hope of seeing Angelina Jolie's nipples, but it wasn't. No, the reason behind this rental rested solely on one of the images on the cover of the DVD; that of Jack Palance's face! HALF OF HIS FACE WAS ROBOTIC! When I saw that, I imagined legions of ""Palances"" slowly marching through a fiery wasteland, laying waste to any humans that were foolish enough to resist. In my mind's eye, every member of this Unholy Army of Palances had a red, glowing eye; a red, glowing eye that looked at humans and saw only ""meat"". They were to be the Architects of Oblivion...a cold, steely Apocalypse...a Nightmare from which Humanity would never awaken. It's a beautiful image that I will cherish till the end of my years.<br /><br />Like most things in my life, the actual movie did not live up to my expectations. No, there was only 'one' Jack Palance, and the only visible cybernetic enhancements that he had were located on his legs. Sadly, those enhancements didn't really ""enhance"" anything. That is unless, you count WALKING LIKE A POLIO VICTIM as a super power. At least their was a scene where Jack--grinning like a trigger-happy Alzheimer's patient--got to shoot the hell out of some people. I was waiting for him to yell, ""I'm damn tired of paying too much for prescription medication!"" Unfortunately, any outbursts of geriatric rage were few and far between.<br /><br />What the movie did have an abundance of was a poorly developed love story about a man(Elias Koteas, a.k.a. poor man's De Niro) and a cyborg(Angelina Jolie, a.k.a. Demon Spawn of John Voigt). Oh man, can the love between a Romeo of Flesh and a Juliet of Silicon ever be able to last?!?!?! It can if you follow Jack Palance's simple advice: ""You have to TASTE each other's TIME"".<br /><br />Yeah, I'm not sure what that means. However, I am sure that I do not want Jack Palance to be the one to explain it to me. I sure as heck don't want him to show me! As an experiment, I suggest that you ask your significant other if he/she ""thinks that we have reached a level in our relationship where we can begin to TASTE each other's TIME?""",0
"Closet Land is a nasty piece of work with superb actors. Nothing more (or less) happens in the movie besides the unending abuse of an attractive woman prisoner by a sadistic police official. The setting is minimalist. This might be considered soft core S&M porn because the drama is devoid of all reference points such as time, place, and political context. Since what happens is cut adrift in a fantasy futuristic environment, the abuse becomes purely personal. The pornographic aspects are justified by being a warning about the evils of totalitarian government, but because there is no real context for the torture of this young woman, we come away disturbed but having learned nothing.<br /><br />What is the point? That torture exists in the world? That abusing prisoners is bad? That dictatorships abuse innocent people? We know that already. Closet Land has echoes of such works as Darkness At Noon and Ionesco's Rhinoceros, but both those works were made by competent artists whose work had historical context and depth of meaning. This work is amateurish and the dialogue sophomoric. A definite thumbs down.",0
"The most positive points in this film were the credits (text style) and some moments in Ice-T's acting. The story-line; two rival gangs having to fight it out, with the sub-plots of betrayal, power and change are well worn plots but in this case painful(very) to wade through. The decrepit scenery, which added slight believability in places, and questionable lighting, constantly distracted from any interest/identification with the characters (the shine off of the actress's forehead/nose was blinding, not to mention other scenes with the same problem.) Not even half way into the film I wanted to know more about how and why it came about as opposed to what was going on on screen. A disappointment if you have seen Ice-T in other roles. Kudos to other actors/actresses who seemed to get into their roles despite the weak direction; Corrupt's side kick and the other restaurant worker.",0
"I've seen ""professional"" reviews claiming Julia Roberts playing herself was ""clever and very funny"". I think NOT. An actress playing herself? And doing it with her same usual dizziness whenever she tries comedy? Talk about Hollyweird narcissism at it's utmost. Why doesn't she just stand there and go, ""Me, me, me. Look at me!."" The director and writer should be shot for not thinking of something better then this in what could have been a charming sequel. and by the way Steven, when the audience starts paying more attention to the weird camera angles then the story you have a problem. Capra, Hitchcock, all used some creative cameras but they were talented enough not to lose the audience in them or just show off with the camera. You seem to have forgotten a cardinal rule of film-making in the name of ""style"". The Pitt and Zeta Jones chemistry is quite good however, perhaps if they had made the film more focused around them and dispensed with the narcissism it might have worked. Once again Zeta Jones shows how she's got more talent and beauty then Roberts could dream of. Sadly, this film wastes talent and fails on many accounts. I want my money back.",0
"I think its safe to say that if you only really watch box office standard films or any premium production don't bother with this film as you will hate it. If you are an overly critical film buff don't bother either. If you love science fiction films and don't care what capacity you get a glimpse of the future in then you'll be mildly entertained. It is very obvious that the budget for this was super super low but what they have done with the money is worth a pat on the back. Some of the burning fire scenes were pretty bad and the evacuation scenes were terrible but it is quite obvious that they had some good support from a computer perspective as the planet scenes and the alien images were quite inventive. The dialog is down right hilarious but acting not altogether poor. As for the story well, I'm not too sure what actually happened at all to tell you the truth.",0
"Among the many accolades here for this production, there was one individual whose comments asked if he/she were the only one (who wasn't that enthralled by it) - i.e. giving this film 3 stars. However, the comment went on to indicate an overall liking of the story, and other production of same. Well, this person isn't the ""only one,"" who didn't like this production (include me!) but there I part company even with him/her. If you put a gun to my head and asked me to make a choice between your shooting me or watching this flick again, I'd watch it, certainly - but I'd probably spend 10 seconds thinking about it. I'd much prefer being locked into solitary confinement, or having to watch paint dry on a wall, though. Further, I wouldn't want to see this story again, anytime, anywhere, or in any alternative presentation. Sometimes you feel like comedian George Gobel's ""pair of brown shoes when the rest of the world is a tuxedo,"" and this is one of those for me. I liked Angela Lansbury in a favorite movie of mine, ""Long Hot Summer,"" and while not a huge fan of the show, enjoyed ""Murder, She Wrote."" But HERE -- I not only didn't care for the story or other aspects, but I found Angela's squealing, squawking, singing, and everything else about her over-the-top performance, perhaps the MOST ANNOYING presence in any movie (or presentation in any other media) I've ever experienced. It was like an unending continuation of Audrey Hepburn's equally ""over-the top"" Cockney chortling at Rex Harrison - in the earlier portions of ""My Fair Lady."" But that was incident to the plot, presented for light, comedic effect, and (mercifully) brief. Unmercifully, this was anything but brief, and to me seemed as if it had gone-on for about 10 hours (Einstein's layman's explanation of ""relativity"" at work.) If I hadn't been with friends, with the necessity to remain, MY viewing would have been brief. I laughed, though, at the ""Seinfeld"" episode where Elaine pisses everyone off because she tells them how much she disliked ""The English Patient."" My friends somewhat regarded me the same way when I interrupted their waxing ecstatically over this movie. Give me some dragging fingernails loudly over a chalk board anytime instead.",0
"François Traffaut's ""Mississippi Siren"" had an unconvincing plot. The screenplay required too much elasticity in suspension of disbelief. The plot went at a glacial pace. It started off in an interesting setting but soon drifted onto the shoals of melodrama that lacked logic or intelligence. What were the critics thinking? This one is overrated even to be described as a loser. Even Catherine Deneuvue, who charmed in ""The Umbrellas of Cherbourg"" and ""Belle Doe Jour,"" managed to be simply annoying. <br /><br />We rented this movie at the same time as we rented another Traffaut film. We watched this one first, and found it to be so bad that we sent the other one back unseen at the same time.",0
"It is unsettling seeing so many people giving outrageously high ratings to this film. Some of the praise uses such twisted reasoning (and transparent agendas that betray a simple love of anything that is in any way critical of the U.S.) that it approaches hysteria.<br /><br />Heaven's Gate is a bad movie, it is fundamentally awful. Endless scenes using elaborate shots that serve no purpose, muddy dialogue, murky narative, no sense of any theme aside from excess...<br /><br />The high rating of this disaster is a product of revisionist history and temporary shifts in perception.<br /><br />For some perspective watch Lawrence of Arabia before watching Heaven's Gate. You will see just how aimless and lost this film truly is. The ""issues"" it may have been trying to deal with are lost in a miasma.<br /><br />I have no problem with films that are critical of the U.S. per se, but when a terrible film gets such undeserved praise purely because of that element... that's worth challenging.<br /><br />The film is worth seeing for two reasons; curiosity, and as a cautionary tale for young filmmakers.<br /><br />I saw this at home for free, imagine the torture of being in a theater and sitting through it... for 4 meandering hours!",0
